iter	Passed	Remaining
3220	47806	10062
3221	47820	10047
3222	47834	10032
3223	47848	10017
3224	47862	10002
3225	47879	9988
3226	47892	9973
3227	47906	9958
3228	47921	9943
3229	47935	9928
3230	47952	9914
3231	47968	9899
3232	47982	9884
3233	47998	9869
3234	48016	9855
3235	48038	9842
3236	48057	9828
3237	48075	9813
3238	48093	9799
3239	48108	9785
3240	48126	9770
3241	48140	9755
3242	48155	9740
3243	48170	9726
3244	48186	9711
3245	48205	9697
3246	48218	9682
3247	48230	9666
3248	48243	9651
3249	48256	9636
3250	48275	9622
3251	48289	9607
3252	48303	9592
3253	48317	9577
3254	48331	9562
3255	48351	9548
3256	48364	9533
3257	48378	9518
3258	48392	9503
3259	48404	9487
3260	48422	9473
3261	48434	9458
3262	48448	9443
3263	48462	9428
3264	48474	9412
3265	48491	9398
3266	48504	9383
3267	48519	9368
3268	48532	9353
3269	48546	9338
3270	48565	9324
3271	48578	9308
3272	48591	9293
3273	48604	9278
3274	48617	9263
3275	48635	9249
3276	48648	9233
3277	48661	9218
3278	48674	9203
3279	48687	9188
3280	48705	9174
3281	48719	9159
3282	48732	9143
3283	48744	9128
3284	48757	9113
3285	48774	9098
3286	48788	9083
3287	48800	9068
3288	48814	9053
3289	48830	9038
3290	48855	9025
3291	48874	9011
3292	48895	8998
3293	48912	8983
3294	48925	8968
3295	48944	8954
3296	48959	8939
3297	48974	8924
3298	48988	8909
3299	49002	8894
3300	49020	8880
3301	49034	8865
3302	49046	8850
3303	49060	8834
3304	49072	8819
3305	49091	8805
3306	49105	8790
3307	49119	8775
3308	49135	8760
3309	49148	8745
3310	49166	8731
3311	49180	8716
3312	49195	8701
3313	49209	8686
3314	49222	8671
3315	49240	8657
3316	49254	8642
3317	49267	8627
3318	49281	8611
3319	49294	8596
3320	49311	8582
3321	49324	8567
3322	49338	8552
3323	49353	8537
3324	49368	8522
3325	49386	8508
3326	49400	8493
3327	49414	8478
3328	49428	8463
3329	49443	8448
3330	49465	8434
3331	49482	8420
3332	49500	8406
3333	49513	8390
3334	49527	8375
3335	49544	8361
3336	49559	8346
3337	49571	8331
3338	49584	8316
3339	49597	8300
3340	49614	8286
3341	49627	8271
3342	49640	8256
3343	49653	8240
3344	49667	8225
3345	49686	8211
3346	49699	8196
3347	49712	8181
3348	49725	8166
3349	49738	8151
3350	49756	8136
3351	49768	8121
3352	49780	8106
3353	49795	8091
3354	49810	8076
3355	49829	8062
3356	49843	8047
3357	49857	8032
3358	49874	8017
3359	49887	8002
3360	49905	7988
3361	49919	7973
3362	49932	7958
3363	49951	7944
3364	49966	7929
3365	49985	7915
3366	49999	7900
3367	50012	7884
3368	50025	7869
3369	50039	7854
3370	50055	7840
3371	50068	7825
3372	50081	7809
3373	50094	7794
3374	50106	7779
3375	50122	7764
3376	50134	7749
3377	50147	7734
3378	50161	7719
3379	50174	7704
3380	50193	7690
3381	50206	7675
3382	50220	7659
3383	50234	7645
3384	50248	7630
3385	50267	7615
3386	50284	7601
3387	50297	7586
3388	50312	7571
3389	50327	7556
3390	50344	7542
3391	50357	7526
3392	50370	7511
3393	50385	7496
3394	50398	7481
3395	50416	7467
3396	50433	7452
3397	50450	7438
3398	50464	7423
3399	50477	7408
3400	50496	7394
3401	50509	7379
3402	50524	7364
3403	50536	7348
3404	50550	7333
3405	50569	7319
3406	50585	7304
3407	50599	7289
3408	50612	7274
3409	50627	7260
3410	50646	7245
3411	50660	7230
3412	50673	7215
3413	50687	7200
3414	50701	7185
3415	50720	7171
3416	50737	7156
3417	50755	7142
3418	50771	7127
3419	50786	7113
3420	50803	7098
3421	50819	7083
3422	50836	7069
3423	50855	7055
3424	50870	7040
3425	50889	7025
3426	50906	7011
3427	50921	6996
3428	50935	6981
3429	50950	6966
3430	50968	6952
3431	50982	6937
3432	50997	6922
3433	51012	6907
3434	51027	6892
3435	51045	6878
3436	51061	6863
3437	51076	6848
3438	51091	6833
3439	51106	6819
3440	51124	6804
3441	51138	6789
3442	51153	6774
3443	51172	6760
3444	51188	6745
3445	51212	6732
3446	51229	6717
3447	51247	6703
3448	51265	6688
3449	51281	6674
3450	51299	6659
3451	51313	6644
3452	51330	6630
3453	51344	6614
3454	51358	6600
3455	51376	6585
3456	51390	6570
3457	51404	6555
3458	51417	6540
3459	51431	6525
3460	51449	6511
3461	51462	6496
3462	51476	6481
3463	51490	6466
3464	51503	6450
3465	51521	6436
3466	51535	6421
3467	51549	6406
3468	51562	6391
3469	51576	6376
3470	51594	6361
3471	51608	6346
3472	51622	6332
3473	51635	6317
3474	51650	6302
3475	51669	6287
3476	51683	6272
3477	51698	6257
3478	51711	6242
3479	51725	6227
3480	51743	6213
3481	51756	6198
3482	51770	6183
3483	51783	6168
3484	51798	6153
3485	51819	6139
3486	51835	6124
3487	51849	6109
3488	51864	6094
3489	51881	6080
3490	51899	6065
3491	51914	6050
3492	51929	6035
3493	51944	6020
3494	51959	6006
3495	51981	5992
3496	51998	5977
3497	52014	5962
3498	52030	5948
3499	52045	5933
3500	52064	5918
3501	52080	5903
3502	52098	5889
3503	52115	5874
3504	52131	5860
3505	52149	5845
3506	52163	5830
3507	52181	5816
3508	52197	5801
3509	52211	5786
3510	52229	5771
3511	52244	5756
3512	52258	5742
3513	52273	5727
3514	52288	5712
3515	52306	5697
3516	52319	5682
3517	52333	5667
3518	52347	5652
3519	52361	5637
3520	52380	5623
3521	52394	5608
3522	52408	5593
3523	52420	5578
3524	52435	5563
3525	52454	5548
3526	52469	5534
3527	52482	5518
3528	52496	5503
3529	52509	5488
3530	52527	5474
3531	52541	5459
3532	52555	5444
3533	52571	5429
3534	52586	5414
3535	52608	5400
3536	52623	5385
3537	52637	5370
3538	52651	5355
3539	52665	5340
3540	52684	5326
3541	52697	5311
3542	52712	5296
3543	52727	5281
3544	52740	5266
3545	52759	5252
3546	52773	5237
3547	52787	5222
3548	52800	5207
3549	52814	5192
3550	52833	5177
3551	52847	5162
3552	52862	5147
3553	52877	5133
3554	52892	5118
3555	52911	5103
3556	52926	5088
3557	52941	5073
3558	52954	5058
3559	52968	5043
3560	52986	5029
3561	53000	5014
3562	53014	4999
3563	53028	4984
3564	53042	4969
3565	53064	4955
3566	53078	4940
3567	53092	4925
3568	53106	4910
3569	53120	4895
3570	53138	4880
3571	53152	4865
3572	53166	4850
3573	53180	4835
3574	53194	4820
3575	53212	4806
3576	53226	4791
3577	53240	4776
3578	53253	4761
3579	53266	4746
3580	53284	4731
3581	53298	4716
3582	53313	4701
3583	53327	4686
3584	53340	4671
3585	53359	4657
3586	53374	4642
3587	53388	4627
3588	53400	4612
3589	53414	4597
3590	53433	4582
3591	53451	4568
3592	53469	4553
3593	53486	4539
3594	53501	4524
3595	53519	4509
3596	53534	4494
3597	53548	4479
3598	53565	4465
3599	53580	4450
3600	53600	4435
3601	53614	4420
3602	53628	4405
3603	53641	4390
3604	53655	4375
3605	53675	4361
3606	53690	4346
3607	53708	4331
3608	53722	4316
3609	53737	4301
3610	53755	4287
3611	53770	4272
3612	53785	4257
3613	53801	4242
3614	53815	4227
3615	53835	4213
3616	53850	4198
3617	53863	4183
3618	53878	4168
3619	53893	4153
3620	53914	4139
3621	53928	4124
3622	53941	4109
3623	53955	4094
3624	53968	4079
3625	53987	4064
3626	54000	4049
3627	54014	4034
3628	54028	4019
3629	54042	4004
3630	54060	3990
3631	54074	3975
3632	54088	3960
3633	54101	3945
3634	54115	3930
3635	54135	3915
3636	54148	3900
3637	54162	3885
3638	54180	3871
3639	54195	3856
3640	54214	3841
3641	54229	3826
3642	54245	3811
3643	54263	3797
3644	54277	3782
3645	54297	3767
3646	54315	3753
3647	54329	3738
3648	54343	3723
3649	54358	3708
3650	54381	3693
3651	54400	3679
3652	54417	3664
3653	54431	3649
3654	54444	3634
3655	54464	3620
3656	54479	3605
3657	54494	3590
3658	54508	3575
3659	54522	3560
3660	54541	3545
3661	54554	3530
3662	54567	3515
3663	54580	3500
3664	54592	3485
3665	54609	3470
3666	54622	3455
3667	54634	3440
3668	54648	3425
3669	54660	3410
3670	54678	3395
3671	54691	3380
3672	54703	3365
3673	54717	3350
3674	54730	3335
3675	54747	3321
3676	54761	3306
3677	54774	3291
3678	54788	3276
3679	54803	3261
3680	54821	3246
3681	54835	3231
3682	54848	3216
3683	54861	3201
3684	54874	3186
3685	54892	3172
3686	54905	3157
3687	54919	3142
3688	54942	3127
3689	54964	3113
3690	54992	3098
3691	55007	3084
3692	55021	3069
3693	55035	3054
3694	55049	3039
3695	55067	3024
3696	55081	3009
3697	55096	2994
3698	55108	2979
3699	55121	2964
3700	55138	2949
3701	55154	2935
3702	55169	2920
3703	55184	2905
3704	55199	2890
3705	55218	2875
3706	55232	2860
3707	55246	2845
3708	55259	2830
3709	55273	2815
3710	55290	2801
3711	55303	2786
3712	55315	2771
3713	55328	2756
3714	55342	2741
3715	55360	2726
3716	55374	2711
3717	55388	2696
3718	55403	2681
3719	55416	2666
3720	55434	2651
3721	55448	2636
3722	55461	2621
3723	55473	2606
3724	55486	2591
3725	55503	2577
3726	55516	2562
3727	55529	2547
3728	55542	2532
3729	55558	2517
3730	55577	2502
3731	55591	2487
3732	55609	2472
3733	55622	2457
3734	55635	2442
3735	55652	2428
3736	55674	2413
3737	55694	2398
3738	55710	2383
3739	55732	2369
3740	55754	2354
3741	55770	2339
3742	55784	2324
3743	55800	2310
3744	55820	2295
3745	55837	2280
3746	55852	2265
3747	55865	2250
3748	55878	2235
3749	55893	2220
3750	55910	2206
3751	55926	2191
3752	55940	2176
3753	55955	2161
3754	55969	2146
3755	55988	2131
3756	56001	2116
3757	56014	2101
3758	56028	2086
3759	56040	2071
3760	56057	2056
3761	56070	2041
3762	56082	2026
3763	56095	2011
3764	56112	1997
3765	56135	1982
3766	56152	1967
3767	56165	1952
3768	56178	1937
3769	56190	1922
3770	56207	1907
3771	56221	1892
3772	56234	1877
3773	56247	1863
3774	56261	1848
3775	56280	1833
3776	56294	1818
3777	56309	1803
3778	56323	1788
3779	56337	1773
3780	56357	1758
3781	56372	1743
3782	56386	1729
3783	56400	1714
3784	56413	1699
3785	56430	1684
3786	56443	1669
3787	56457	1654
3788	56470	1639
3789	56484	1624
3790	56501	1609
3791	56514	1594
3792	56527	1579
3793	56540	1564
3794	56553	1549
3795	56571	1534
3796	56584	1520
3797	56597	1505
3798	56609	1490
3799	56622	1475
3800	56639	1460
3801	56652	1445
3802	56664	1430
3803	56678	1415
3804	56691	1400
3805	56709	1385
3806	56722	1370
3807	56736	1355
3808	56749	1340
3809	56763	1325
3810	56780	1311
3811	56794	1296
3812	56808	1281
3813	56820	1266
3814	56833	1251
3815	56851	1236
3816	56864	1221
3817	56878	1206
3818	56890	1191
3819	56902	1176
3820	56921	1161
3821	56936	1147
3822	56951	1132
3823	56965	1117
3824	56978	1102
3825	56996	1087
3826	57011	1072
3827	57024	1057
3828	57037	1042
3829	57050	1027
3830	57067	1012
3831	57080	998
3832	57094	983
3833	57108	968
3834	57121	953
3835	57138	938
3836	57153	923
3837	57169	908
3838	57183	893
3839	57197	878
3840	57215	863
3841	57232	849
3842	57245	834
3843	57261	819
3844	57274	804
3845	57293	789
3846	57308	774
3847	57321	759
3848	57336	744
3849	57353	729
3850	57376	715
3851	57389	700
3852	57402	685
3853	57415	670
3854	57427	655
3855	57444	640
3856	57457	625
3857	57472	610
3858	57485	595
3859	57498	580
3860	57515	566
3861	57527	551
3862	57540	536
3863	57556	521
3864	57569	506
3865	57587	491
3866	57601	476
3867	57613	461
3868	57626	446
3869	57641	431
3870	57659	417
3871	57673	402
3872	57687	387
3873	57701	372
3874	57715	357
3875	57738	342
3876	57755	327
3877	57774	312
3878	57790	297
3879	57803	283
3880	57821	268
3881	57837	253
3882	57851	238
3883	57865	223
3884	57880	208
3885	57898	193
3886	57912	178
3887	57926	163
3888	57937	148
3889	57950	134
3890	57968	119
3891	57980	104
3892	57994	89
3893	58007	74
3894	58020	59
3895	58038	44
3896	58052	29
3897	58065	14
3898	58082	0
